AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
LC638188.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",7/12/2009,6/7/2021,ssRNA(-)
LC638189.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",7/12/2009,6/7/2021,ssRNA(-)
LC638190.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",8/12/2009,6/7/2021,ssRNA(-)
LC638191.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",8/12/2009,6/7/2021,ssRNA(-)
LC638192.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",8/12/2009,6/7/2021,ssRNA(-)
LC638193.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",8/12/2009,6/7/2021,ssRNA(-)
LC638194.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",11/12/2009,6/7/2021,ssRNA(-)
LC638195.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",11/12/2009,6/7/2021,ssRNA(-)
LC638196.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",11/12/2009,6/7/2021,ssRNA(-)
LC638197.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",11/12/2009,6/7/2021,ssRNA(-)
LC638198.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",11/12/2009,6/7/2021,ssRNA(-)
LC638199.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",12/12/2009,6/7/2021,ssRNA(-)
LC638200.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",12/12/2009,6/7/2021,ssRNA(-)
LC638201.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",12/12/2009,6/7/2021,ssRNA(-)
LC638202.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",12/12/2009,6/7/2021,ssRNA(-)
LC638203.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/12/2009,6/7/2021,ssRNA(-)
LC638204.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/12/2009,6/7/2021,ssRNA(-)
LC638205.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/12/2009,6/7/2021,ssRNA(-)
LC638206.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/12/2009,6/7/2021,ssRNA(-)
LC638207.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",15/12/2009,6/7/2021,ssRNA(-)
LC638208.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",15/12/2009,6/7/2021,ssRNA(-)
LC638209.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",15/12/2009,6/7/2021,ssRNA(-)
LC638210.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",15/12/2009,6/7/2021,ssRNA(-)
LC638211.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",15/12/2009,6/7/2021,ssRNA(-)
LC638212.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",16/12/2009,6/7/2021,ssRNA(-)
LC638213.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",16/12/2009,6/7/2021,ssRNA(-)
LC638214.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",16/12/2009,6/7/2021,ssRNA(-)
LC638215.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",17/12/2009,6/7/2021,ssRNA(-)
LC638216.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",17/12/2009,6/7/2021,ssRNA(-)
LC638217.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/12/2009,6/7/2021,ssRNA(-)
LC638218.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/12/2009,6/7/2021,ssRNA(-)
LC638219.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/12/2009,6/7/2021,ssRNA(-)
LC638220.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/12/2009,6/7/2021,ssRNA(-)
LC638221.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/12/2009,6/7/2021,ssRNA(-)
LC638222.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",19/12/2009,6/7/2021,ssRNA(-)
LC638223.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",19/12/2009,6/7/2021,ssRNA(-)
LC638224.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",19/12/2009,6/7/2021,ssRNA(-)
LC638225.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",19/12/2009,6/7/2021,ssRNA(-)
LC638226.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/12/2009,6/7/2021,ssRNA(-)
LC638227.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/12/2009,6/7/2021,ssRNA(-)
LC638228.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/12/2009,6/7/2021,ssRNA(-)
LC638229.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638230.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638231.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638232.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638233.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638234.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",22/12/2009,6/7/2021,ssRNA(-)
LC638235.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",24/12/2009,6/7/2021,ssRNA(-)
LC638236.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2009,6/7/2021,ssRNA(-)
LC638237.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2009,6/7/2021,ssRNA(-)
LC638238.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2009,6/7/2021,ssRNA(-)
LC638239.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2009,6/7/2021,ssRNA(-)
LC638240.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",28/12/2009,6/7/2021,ssRNA(-)
LC638241.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",5/1/2010,6/7/2021,ssRNA(-)
LC638242.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",9/1/2010,6/7/2021,ssRNA(-)
LC638243.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",5/1/2010,6/7/2021,ssRNA(-)
LC638244.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",12/1/2010,6/7/2021,ssRNA(-)
LC638245.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/1/2010,6/7/2021,ssRNA(-)
LC638246.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",14/1/2010,6/7/2021,ssRNA(-)
LC638247.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/1/2010,6/7/2021,ssRNA(-)
LC638248.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",18/1/2010,6/7/2021,ssRNA(-)
LC638249.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",19/1/2010,6/7/2021,ssRNA(-)
LC638250.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",20/1/2010,6/7/2021,ssRNA(-)
LC638251.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",20/1/2010,6/7/2021,ssRNA(-)
LC638252.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/1/2010,6/7/2021,ssRNA(-)
LC638253.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/1/2010,6/7/2021,ssRNA(-)
LC638254.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",21/1/2010,6/7/2021,ssRNA(-)
LC638255.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/1/2010,6/7/2021,ssRNA(-)
LC638256.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",3/2/2010,6/7/2021,ssRNA(-)
LC638257.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",3/2/2010,6/7/2021,ssRNA(-)
LC638258.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",26/2/2010,6/7/2021,ssRNA(-)
LC638259.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",9/3/2010,6/7/2021,ssRNA(-)
LC638260.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",24/12/2010,6/7/2021,ssRNA(-)
LC638261.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",24/12/2010,6/7/2021,ssRNA(-)
LC638262.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",24/12/2010,6/7/2021,ssRNA(-)
LC638263.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2010,6/7/2021,ssRNA(-)
LC638264.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",25/12/2010,6/7/2021,ssRNA(-)
LC638265.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",27/12/2010,6/7/2021,ssRNA(-)
LC638266.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",27/12/2010,6/7/2021,ssRNA(-)
LC638267.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",27/12/2010,6/7/2021,ssRNA(-)
LC638268.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",27/12/2010,6/7/2021,ssRNA(-)
LC638269.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",28/12/2010,6/7/2021,ssRNA(-)
LC638270.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",29/12/2010,6/7/2021,ssRNA(-)
LC638271.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",29/12/2010,6/7/2021,ssRNA(-)
LC638272.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",29/12/2010,6/7/2021,ssRNA(-)
LC638273.1,Influenza A virus (H1N1),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Japan,Japan,Homo sapiens,,"Tsuneki-Tokunaga,A., Kageyama,S., Kanai,K., Hinay,A.A., Kondo,T.",30/12/2010,6/7/2021,ssRNA(-)
MG279484.1,Influenza A virus (A/Taiwan/90279/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Taiwan,Taiwan,Homo sapiens,oronasopharynx,"Tsao,K.-C., Huang,Y.-C., Hsieh,Y.-C., Gong,Y.-N., Yang,S.-L., Lee,C.-J., Liu,Y.-C.",28/10/2009,30/11/2019,ssRNA(-)
MG431433.1,Influenza A virus (A/Taiwan/90279/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,Taiwan,Taiwan,Homo sapiens,oronasopharynx,"Tsao,K.-C., Huang,Y.-C., Hsieh,Y.-C., Gong,Y.-N., Yang,S.-L., Lee,C.-J., Liu,Y.-C.",28/10/2009,30/11/2019,ssRNA(-)
LC430952.1,Influenza A virus (A/swine/Thailand/CU-SA43/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1777,partial,Thailand,Thailand,Sus scrofa domesticus,,"Sakoda,Y., Okamatsu,M., Matsuno,K., Taniguchi,K., Jizou,M.",2010,2/11/2018,ssRNA(-)
CY110913.1,Influenza A virus (A/swine/La Reunion/110194/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,France: Ile de La Reunion,France,Sus scrofa,oronasopharynx,"Saulnier,A., Queguiner,S., Gorin,S., Simon,G.",2010-08,18/9/2018,ssRNA(-)
CY114525.1,Influenza A virus (A/swine/La Reunion/110348/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1701,partial,France: Ile de La Reunion,France,Sus scrofa,lung,"Saulnier,A., Queguiner,S., Gorin,S., Simon,G.",2010-06,18/9/2018,ssRNA(-)
MF959957.1,Influenza A virus (A/mallard duck/Netherlands/26/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1777,partial,Netherlands,Netherlands,Anas platyrhynchos,,"Poen,M.J., Verhagen,J.H., Vuong,O., Scheuer,R.D., Pas,S.D., Fouchier,R.A.M.",21/12/2009,1/6/2018,ssRNA(-)
LC367498.1,Influenza A virus (A/duck/Mongolia/675/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1762,partial,Mongolia,Mongolia,Anseriformes,,"Sakoda,Y., Okamatsu,M., Matsuno,K., Jizou,M.",29/8/2010,7/2/2018,ssRNA(-)
CY266191.1,Influenza A virus (A/California/07/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1734,partial,USA,USA,Homo sapiens,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Arumemi,F., Williams,T., Bao,Y., Sanders,R., Zhdanov,S., Kiryutin,B., Lipman,D.J., Tatusova,T., Hatcher,E., Wang,J.",9/4/2009,18/1/2018,ssRNA(-)
CY115849.1,Influenza A virus (A/swine/Cotes d'Armor/0274/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1777,partial,France: Bretagne,France,Sus scrofa,oronasopharynx,"Saulnier,A., Queguiner,S., Gorin,S., Simon,G.",2008-09,13/11/2017,ssRNA(-)
LC092960.1,Influenza A virus (A/Riyadh/4783/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1625,partial,Saudi Arabia:Riyadh,Saudi Arabia,Homo sapiens,,"Khan,A., Balwi,M., Balkhy,H., Abdulkarim,I.",23/12/2009,4/10/2017,ssRNA(-)
LC092961.1,Influenza A virus (A/Riyadh/1058/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1625,partial,Saudi Arabia:Riyadh,Saudi Arabia,Homo sapiens,,"Khan,A., Balwi,M., Balkhy,H., Abdulkarim,I.",11/9/2009,4/10/2017,ssRNA(-)
LC092962.1,Influenza A virus (A/Riyadh/1120/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1625,partial,Saudi Arabia:Riyadh,Saudi Arabia,Homo sapiens,,"Khan,A., Balwi,M., Balkhy,H., Abdulkarim,I.",13/9/2009,4/10/2017,ssRNA(-)
LC092963.1,Influenza A virus (A/Riyadh/5211/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1625,partial,Saudi Arabia:Riyadh,Saudi Arabia,Homo sapiens,,"Khan,A., Balwi,M., Balkhy,H., Abdulkarim,I.",5/1/2010,4/10/2017,ssRNA(-)
